,leaddays,arrivaldate_weekday_weekend,arrivaldate_weekday_midweek,arrivaldate_weekday_earlyweek,channel_id_6,channel_id_7,channel_id_13,channel_id_1,channel_id_12,channel_id_others,lang_id_1,lang_id_3
14061,7,0,1,0,1,0,0,0,0,0,1,0
14062,10,0,0,1,1,0,0,0,0,0,1,0
14063,9,1,0,0,0,1,0,0,0,0,1,0
14064,0,0,1,0,1,0,0,0,0,0,1,0
14065,83,0,0,1,0,1,0,0,0,0,1,0
14066,52,1,0,0,1,0,0,0,0,0,1,0
14067,6,0,1,0,1,0,0,0,0,0,1,0
14068,0,0,1,0,0,0,1,0,0,0,1,0
14069,29,0,0,1,1,0,0,0,0,0,1,0
14070,13,0,0,1,1,0,0,0,0,0,1,0
14071,2,0,1,0,1,0,0,0,0,0,1,0
14072,1,0,1,0,1,0,0,0,0,0,1,0
14073,52,1,0,0,1,0,0,0,0,0,1,0
14074,4,1,0,0,1,0,0,0,0,0,1,0
14075,5,1,0,0,1,0,0,0,0,0,1,0
14076,44,0,0,1,1,0,0,0,0,0,1,0
14077,3,0,0,1,0,1,0,0,0,0,1,0
14078,36,0,1,0,0,1,0,0,0,0,1,0
14079,36,0,1,0,0,1,0,0,0,0,1,0
14080,1,0,1,0,1,0,0,0,0,0,1,0
14081,43,0,1,0,1,0,0,0,0,0,1,0
14082,3,0,1,0,1,0,0,0,0,0,1,0
14083,6,0,1,0,0,1,0,0,0,0,1,0
14084,54,1,0,0,1,0,0,0,0,0,1,0
14085,11,0,1,0,1,0,0,0,0,0,1,0
14086,6,0,1,0,0,1,0,0,0,0,1,0
14087,10,1,0,0,0,1,0,0,0,0,1,0
14088,17,0,1,0,1,0,0,0,0,0,1,0
14089,2,0,1,0,1,0,0,0,0,0,1,0
14090,45,1,0,0,1,0,0,0,0,0,1,0
14091,32,0,0,1,1,0,0,0,0,0,1,0
14092,23,0,0,1,0,0,1,0,0,0,1,0
14093,20,0,1,0,0,0,0,1,0,0,1,0
14094,13,0,1,0,0,0,1,0,0,0,1,0
14095,6,0,1,0,0,0,1,0,0,0,1,0
14096,6,0,1,0,0,0,1,0,0,0,1,0
14097,19,0,0,1,0,0,1,0,0,0,1,0
14098,5,0,0,1,0,0,1,0,0,0,1,0
14099,0,1,0,0,0,0,1,0,0,0,1,0
14100,8,0,1,0,0,0,0,0,1,0,1,0
14101,139,0,0,1,0,0,1,0,0,0,1,0
14102,64,1,0,0,0,0,0,1,0,0,1,0
14103,15,0,1,0,0,0,1,0,0,0,1,0
14104,34,0,0,1,0,0,0,1,0,0,1,0
14105,37,1,0,0,0,0,1,0,0,0,1,0
14106,21,0,0,1,0,0,1,0,0,0,1,0
14107,10,0,0,1,0,0,1,0,0,0,1,0
14108,104,0,0,1,0,0,1,0,0,0,1,0
14109,42,0,1,0,0,0,1,0,0,0,1,0
14110,28,0,1,0,1,0,0,0,0,0,1,0
14111,35,0,0,1,1,0,0,0,0,0,1,0
14112,26,1,0,0,1,0,0,0,0,0,1,0
14113,12,0,1,0,1,0,0,0,0,0,1,0
14114,35,0,1,0,1,0,0,0,0,0,1,0
14115,42,0,1,0,1,0,0,0,0,0,1,0
14116,28,0,1,0,1,0,0,0,0,0,1,0
14117,41,1,0,0,1,0,0,0,0,0,1,0
14118,72,0,1,0,1,0,0,0,0,0,1,0
14119,47,0,0,1,1,0,0,0,0,0,1,0
14120,13,0,0,1,1,0,0,0,0,0,1,0
14121,8,1,0,0,1,0,0,0,0,0,1,0
14122,187,1,0,0,1,0,0,0,0,0,1,0
14123,46,0,1,0,1,0,0,0,0,0,1,0
14124,53,0,0,1,1,0,0,0,0,0,1,0
14125,10,0,1,0,1,0,0,0,0,0,1,0
14126,27,0,1,0,1,0,0,0,0,0,1,0
14127,51,1,0,0,1,0,0,0,0,0,1,0
14128,5,1,0,0,1,0,0,0,0,0,1,0
14129,40,1,0,0,1,0,0,0,0,0,1,0
14130,13,1,0,0,1,0,0,0,0,0,1,0
14131,0,1,0,0,1,0,0,0,0,0,1,0
14132,0,0,0,1,0,1,0,0,0,0,1,0
14133,20,0,1,0,0,0,1,0,0,0,1,0
14134,1,1,0,0,0,1,0,0,0,0,1,0
14135,30,0,1,0,1,0,0,0,0,0,1,0
14136,7,0,0,1,1,0,0,0,0,0,1,0
14137,0,1,0,0,1,0,0,0,0,0,1,0
14138,21,0,0,1,0,1,0,0,0,0,1,0
14139,78,1,0,0,1,0,0,0,0,0,1,0
14140,21,0,1,0,0,1,0,0,0,0,1,0
14141,13,0,0,1,1,0,0,0,0,0,1,0
14142,2,1,0,0,0,1,0,0,0,0,1,0
14143,20,0,0,1,0,1,0,0,0,0,1,0
14144,45,0,0,1,0,1,0,0,0,0,1,0
14145,27,0,1,0,0,1,0,0,0,0,1,0
14146,5,0,0,1,0,1,0,0,0,0,1,0
14147,12,0,1,0,0,1,0,0,0,0,1,0
14148,57,1,0,0,1,0,0,0,0,0,1,0
14149,44,1,0,0,0,1,0,0,0,0,1,0
14150,5,0,0,1,0,1,0,0,0,0,1,0
14151,28,1,0,0,0,1,0,0,0,0,1,0
14152,7,0,1,0,0,1,0,0,0,0,1,0
14153,5,1,0,0,0,1,0,0,0,0,1,0
14154,0,0,1,0,1,0,0,0,0,0,1,0
14155,114,0,0,1,1,0,0,0,0,0,1,0
14156,0,1,0,0,1,0,0,0,0,0,1,0
14157,11,1,0,0,0,1,0,0,0,0,1,0
14158,27,0,0,1,0,0,1,0,0,0,1,0
14159,4,0,0,1,0,1,0,0,0,0,1,0
14160,14,0,1,0,0,0,1,0,0,0,1,0
14161,28,1,0,0,1,0,0,0,0,0,1,0
14162,28,0,1,0,0,1,0,0,0,0,1,0
14163,32,0,0,1,0,0,1,0,0,0,1,0
14164,24,0,0,1,0,1,0,0,0,0,1,0
14165,7,0,0,1,0,1,0,0,0,0,1,0
14166,9,0,1,0,1,0,0,0,0,0,1,0
14167,28,0,1,0,1,0,0,0,0,0,1,0
14168,32,0,1,0,1,0,0,0,0,0,1,0
14169,125,1,0,0,1,0,0,0,0,0,1,0
14170,26,0,1,0,1,0,0,0,0,0,1,0
14171,2,0,1,0,0,1,0,0,0,0,1,0
14172,18,1,0,0,0,1,0,0,0,0,1,0
14173,3,1,0,0,0,1,0,0,0,0,1,0
14174,22,0,1,0,1,0,0,0,0,0,1,0
14175,48,0,1,0,0,1,0,0,0,0,1,0
14176,2,0,1,0,0,1,0,0,0,0,1,0
14177,30,0,1,0,0,1,0,0,0,0,1,0
14178,23,0,0,1,0,1,0,0,0,0,1,0
14179,47,0,1,0,1,0,0,0,0,0,1,0
14180,91,0,1,0,0,1,0,0,0,0,1,0
14181,16,0,0,1,0,1,0,0,0,0,1,0
14182,26,0,1,0,1,0,0,0,0,0,1,0
14183,21,0,1,0,1,0,0,0,0,0,1,0
14184,9,1,0,0,1,0,0,0,0,0,1,0
14185,19,0,0,1,0,0,1,0,0,0,1,0
14186,8,0,1,0,0,1,0,0,0,0,1,0
14187,5,0,0,1,0,1,0,0,0,0,1,0
14188,3,0,1,0,0,1,0,0,0,0,1,0
14189,2,0,1,0,0,1,0,0,0,0,1,0
14190,0,0,0,1,1,0,0,0,0,0,1,0
14191,22,0,1,0,0,1,0,0,0,0,1,0
14192,4,0,1,0,0,1,0,0,0,0,1,0
14193,8,0,1,0,0,1,0,0,0,0,1,0
14194,13,0,0,1,0,0,1,0,0,0,1,0
14195,0,1,0,0,0,1,0,0,0,0,1,0
14196,110,0,1,0,0,1,0,0,0,0,1,0
14197,36,0,1,0,1,0,0,0,0,0,1,0
14198,30,0,1,0,0,1,0,0,0,0,1,0
14199,62,0,1,0,0,1,0,0,0,0,1,0
14200,7,0,1,0,1,0,0,0,0,0,1,0
14201,61,1,0,0,1,0,0,0,0,0,1,0
14202,8,0,1,0,1,0,0,0,0,0,1,0
14203,0,1,0,0,0,1,0,0,0,0,1,0
14204,0,0,0,1,0,1,0,0,0,0,1,0
14205,31,1,0,0,0,1,0,0,0,0,1,0
14206,2,0,1,0,0,1,0,0,0,0,1,0
14207,24,0,0,1,1,0,0,0,0,0,1,0
14208,7,0,0,1,1,0,0,0,0,0,1,0
14209,43,0,1,0,0,1,0,0,0,0,1,0
14210,0,1,0,0,0,1,0,0,0,0,1,0
14211,9,0,1,0,1,0,0,0,0,0,1,0
14212,37,0,1,0,1,0,0,0,0,0,1,0
14213,0,0,0,1,1,0,0,0,0,0,1,0
14214,11,0,1,0,1,0,0,0,0,0,1,0
14215,125,0,0,1,0,1,0,0,0,0,1,0
14216,25,0,1,0,0,1,0,0,0,0,1,0
14217,141,1,0,0,0,1,0,0,0,0,1,0
14218,16,1,0,0,0,1,0,0,0,0,1,0
14219,81,0,1,0,1,0,0,0,0,0,1,0
14220,6,0,1,0,1,0,0,0,0,0,1,0
14221,257,0,0,1,0,0,0,1,0,0,1,0
14222,0,0,1,0,1,0,0,0,0,0,1,0
14223,57,1,0,0,0,1,0,0,0,0,1,0
14224,39,1,0,0,1,0,0,0,0,0,1,0
14225,40,1,0,0,0,1,0,0,0,0,1,0
14226,0,0,0,1,0,1,0,0,0,0,1,0
14227,31,0,0,1,0,0,1,0,0,0,1,0
14228,1,1,0,0,0,1,0,0,0,0,1,0
14229,18,1,0,0,0,1,0,0,0,0,1,0
14230,1,1,0,0,0,1,0,0,0,0,1,0
14231,18,1,0,0,0,1,0,0,0,0,1,0
14232,1,0,1,0,1,0,0,0,0,0,1,0
14233,45,0,1,0,1,0,0,0,0,0,1,0
14234,45,0,0,1,0,1,0,0,0,0,1,0
14235,1,0,0,1,1,0,0,0,0,0,1,0
14236,0,0,0,1,0,1,0,0,0,0,1,0
14237,57,1,0,0,1,0,0,0,0,0,1,0
14238,40,0,1,0,1,0,0,0,0,0,1,0
14239,30,0,0,1,1,0,0,0,0,0,1,0
14240,11,0,0,1,1,0,0,0,0,0,1,0
14241,24,0,1,0,0,1,0,0,0,0,1,0
14242,63,0,1,0,1,0,0,0,0,0,1,0
14243,14,0,1,0,0,1,0,0,0,0,1,0
14244,57,1,0,0,1,0,0,0,0,0,1,0
14245,21,0,0,1,0,1,0,0,0,0,1,0
14246,0,1,0,0,0,1,0,0,0,0,1,0
14247,13,0,0,1,0,1,0,0,0,0,1,0
14248,17,0,0,1,1,0,0,0,0,0,1,0
14249,0,0,1,0,0,1,0,0,0,0,1,0
14250,5,0,1,0,0,1,0,0,0,0,1,0
14251,2,0,0,1,0,1,0,0,0,0,1,0
14252,15,0,1,0,0,1,0,0,0,0,1,0
14253,1,0,1,0,1,0,0,0,0,0,1,0
14254,26,1,0,0,0,1,0,0,0,0,1,0
14255,22,1,0,0,0,1,0,0,0,0,1,0
14256,0,0,1,0,1,0,0,0,0,0,1,0
14257,64,0,0,1,1,0,0,0,0,0,1,0
14258,13,0,1,0,1,0,0,0,0,0,1,0
14259,24,0,1,0,1,0,0,0,0,0,1,0
14260,40,0,1,0,0,0,1,0,0,0,1,0
14261,41,0,1,0,0,1,0,0,0,0,1,0
14262,6,0,1,0,1,0,0,0,0,0,1,0
14263,28,0,0,1,0,0,1,0,0,0,1,0
14264,11,0,0,1,0,1,0,0,0,0,1,0
14265,16,0,1,0,0,1,0,0,0,0,1,0
14266,4,0,1,0,0,1,0,0,0,0,1,0
14267,10,0,0,1,0,1,0,0,0,0,1,0
14268,10,0,1,0,1,0,0,0,0,0,1,0
14269,10,0,0,1,0,1,0,0,0,0,1,0
14270,5,0,0,1,0,1,0,0,0,0,1,0
14271,1,0,0,1,0,1,0,0,0,0,1,0
14272,3,0,1,0,0,1,0,0,0,0,1,0
14273,3,1,0,0,0,1,0,0,0,0,1,0
14274,69,1,0,0,1,0,0,0,0,0,1,0
14275,1,0,1,0,0,1,0,0,0,0,1,0
14276,5,0,1,0,0,1,0,0,0,0,1,0
14277,5,0,1,0,0,0,1,0,0,0,1,0
14278,5,0,1,0,0,1,0,0,0,0,1,0
14279,12,0,1,0,0,1,0,0,0,0,1,0
14280,57,1,0,0,0,1,0,0,0,0,1,0
14281,12,0,0,1,0,1,0,0,0,0,1,0
14282,11,1,0,0,0,1,0,0,0,0,1,0
14283,6,0,0,1,0,1,0,0,0,0,1,0
14284,1,1,0,0,0,1,0,0,0,0,1,0
14285,6,1,0,0,1,0,0,0,0,0,1,0
14286,3,0,0,1,1,0,0,0,0,0,1,0
14287,134,0,1,0,1,0,0,0,0,0,1,0
14288,35,0,1,0,1,0,0,0,0,0,1,0
14289,0,1,0,0,0,1,0,0,0,0,1,0
14290,13,0,1,0,0,1,0,0,0,0,1,0
14291,38,0,1,0,0,1,0,0,0,0,1,0
14292,40,0,0,1,0,0,1,0,0,0,1,0
14293,32,0,1,0,1,0,0,0,0,0,1,0
14294,8,0,1,0,0,1,0,0,0,0,1,0
14295,8,0,1,0,0,1,0,0,0,0,1,0
14296,44,0,0,1,1,0,0,0,0,0,1,0
14297,44,0,1,0,0,1,0,0,0,0,1,0
14298,79,0,1,0,1,0,0,0,0,0,1,0
14299,1,1,0,0,0,1,0,0,0,0,1,0
14300,54,1,0,0,1,0,0,0,0,0,1,0
14301,14,0,0,1,0,1,0,0,0,0,1,0
14302,9,1,0,0,0,1,0,0,0,0,1,0
14303,19,0,0,1,0,1,0,0,0,0,1,0
14304,63,0,1,0,0,1,0,0,0,0,1,0
14305,87,0,0,1,0,1,0,0,0,0,1,0
14306,0,1,0,0,1,0,0,0,0,0,1,0
14307,85,1,0,0,1,0,0,0,0,0,1,0
14308,31,0,0,1,0,0,1,0,0,0,1,0
14309,27,0,1,0,0,1,0,0,0,0,1,0
14310,11,1,0,0,0,1,0,0,0,0,1,0
14311,3,0,0,1,0,1,0,0,0,0,1,0
14312,29,0,1,0,0,1,0,0,0,0,1,0
14313,4,0,0,1,0,1,0,0,0,0,1,0
14314,0,0,1,0,0,0,1,0,0,0,1,0
14315,3,0,1,0,1,0,0,0,0,0,1,0
14316,42,0,0,1,1,0,0,0,0,0,1,0
14317,18,0,1,0,0,0,1,0,0,0,1,0
14318,45,1,0,0,0,1,0,0,0,0,1,0
14319,0,0,0,1,0,1,0,0,0,0,1,0
14320,33,0,1,0,0,0,1,0,0,0,1,0
14321,9,0,1,0,0,1,0,0,0,0,1,0
14322,19,0,0,1,0,1,0,0,0,0,1,0
14323,41,0,1,0,0,1,0,0,0,0,1,0
14324,5,0,0,1,0,1,0,0,0,0,1,0
14325,6,0,0,1,0,1,0,0,0,0,1,0
14326,6,0,1,0,0,0,1,0,0,0,1,0
14327,0,0,0,1,1,0,0,0,0,0,1,0
14328,6,0,0,1,0,1,0,0,0,0,1,0
14329,13,0,1,0,0,0,1,0,0,0,1,0
14330,19,0,1,0,0,1,0,0,0,0,1,0
14331,2,0,1,0,0,1,0,0,0,0,1,0
14332,1,1,0,0,0,1,0,0,0,0,1,0
14333,20,0,1,0,0,0,1,0,0,0,1,0
14334,64,0,1,0,1,0,0,0,0,0,1,0
14335,8,1,0,0,0,1,0,0,0,0,1,0
14336,7,0,0,1,0,1,0,0,0,0,1,0
14337,11,0,1,0,1,0,0,0,0,0,1,0
14338,10,1,0,0,0,1,0,0,0,0,1,0
14339,187,1,0,0,0,1,0,0,0,0,1,0
14340,60,0,0,1,0,1,0,0,0,0,1,0
14341,9,0,0,1,1,0,0,0,0,0,1,0
14342,2,0,0,1,1,0,0,0,0,0,1,0
14343,5,0,0,1,0,1,0,0,0,0,1,0
14344,16,1,0,0,0,1,0,0,0,0,1,0
14345,13,0,1,0,0,1,0,0,0,0,1,0
14346,35,0,1,0,1,0,0,0,0,0,1,0
14347,185,0,1,0,1,0,0,0,0,0,1,0
14348,0,1,0,0,0,1,0,0,0,0,1,0
14349,0,1,0,0,0,1,0,0,0,0,1,0
14350,1,0,1,0,1,0,0,0,0,0,1,0
14351,26,0,0,1,1,0,0,0,0,0,1,0
14352,6,0,0,1,0,0,1,0,0,0,1,0
14353,43,0,1,0,1,0,0,0,0,0,1,0
14354,63,0,1,0,1,0,0,0,0,0,1,0
14355,16,0,0,1,0,1,0,0,0,0,1,0
14356,6,0,1,0,0,0,1,0,0,0,1,0
14357,43,0,1,0,0,1,0,0,0,0,1,0
14358,13,1,0,0,0,0,1,0,0,0,1,0
14359,13,0,1,0,0,1,0,0,0,0,1,0
14360,1,0,1,0,0,1,0,0,0,0,1,0
14361,0,0,0,1,0,0,1,0,0,0,1,0
14362,0,0,0,1,0,1,0,0,0,0,1,0
14363,10,1,0,0,0,1,0,0,0,0,1,0
14364,10,1,0,0,1,0,0,0,0,0,1,0
14365,19,0,0,1,1,0,0,0,0,0,1,0
14366,27,0,1,0,1,0,0,0,0,0,1,0
14367,6,0,1,0,0,1,0,0,0,0,1,0
14368,2,1,0,0,1,0,0,0,0,0,1,0
14369,44,1,0,0,0,1,0,0,0,0,1,0
14370,24,1,0,0,1,0,0,0,0,0,1,0
14371,4,0,0,1,1,0,0,0,0,0,1,0
14372,7,0,1,0,1,0,0,0,0,0,1,0
14373,8,1,0,0,0,1,0,0,0,0,1,0
14374,83,1,0,0,1,0,0,0,0,0,1,0
14375,7,0,1,0,0,0,1,0,0,0,1,0
14376,9,0,1,0,0,1,0,0,0,0,1,0
14377,62,0,0,1,0,1,0,0,0,0,1,0
14378,30,0,0,1,1,0,0,0,0,0,1,0
14379,17,0,1,0,0,1,0,0,0,0,1,0
14380,19,0,1,0,1,0,0,0,0,0,1,0
14381,4,0,0,1,0,1,0,0,0,0,1,0
14382,9,0,1,0,0,0,1,0,0,0,1,0
14383,0,0,0,1,1,0,0,0,0,0,1,0
14384,14,0,1,0,0,1,0,0,0,0,1,0
14385,201,0,0,1,0,1,0,0,0,0,1,0
14386,33,0,1,0,0,0,1,0,0,0,1,0
14387,1,0,0,1,0,1,0,0,0,0,1,0
14388,0,0,1,0,1,0,0,0,0,0,1,0
14389,47,1,0,0,0,1,0,0,0,0,1,0
14390,11,0,0,1,0,1,0,0,0,0,1,0
14391,2,1,0,0,0,1,0,0,0,0,1,0
14392,3,0,0,1,0,1,0,0,0,0,1,0
14393,1,0,0,1,1,0,0,0,0,0,1,0
14394,15,1,0,0,0,1,0,0,0,0,1,0
14395,19,0,0,1,0,0,1,0,0,0,1,0
14396,59,0,0,1,1,0,0,0,0,0,1,0
14397,4,0,0,1,0,1,0,0,0,0,1,0
14398,243,1,0,0,0,0,1,0,0,0,1,0
14399,0,0,0,1,0,1,0,0,0,0,1,0
14400,3,1,0,0,0,1,0,0,0,0,1,0
14401,12,0,0,1,0,1,0,0,0,0,1,0
14402,6,0,0,1,0,1,0,0,0,0,1,0
14403,11,1,0,0,0,1,0,0,0,0,1,0
14404,1,1,0,0,0,1,0,0,0,0,1,0
14405,0,0,0,1,0,1,0,0,0,0,1,0
14406,0,0,0,1,0,1,0,0,0,0,1,0
14407,7,0,1,0,0,1,0,0,0,0,1,0
14408,19,1,0,0,0,1,0,0,0,0,1,0
14409,1,1,0,0,1,0,0,0,0,0,1,0
14410,1,0,1,0,0,0,1,0,0,0,1,0
14411,18,0,1,0,0,1,0,0,0,0,1,0
14412,33,0,0,1,0,1,0,0,0,0,1,0
14413,8,0,1,0,0,1,0,0,0,0,1,0
14414,67,0,1,0,1,0,0,0,0,0,1,0
14415,144,0,1,0,0,1,0,0,0,0,1,0
14416,44,1,0,0,0,0,0,0,0,1,1,0
14417,10,1,0,0,0,1,0,0,0,0,1,0
14418,41,1,0,0,0,1,0,0,0,0,1,0
14419,7,0,1,0,1,0,0,0,0,0,1,0
14420,28,0,1,0,1,0,0,0,0,0,1,0
14421,29,1,0,0,0,1,0,0,0,0,1,0
14422,12,0,1,0,0,1,0,0,0,0,1,0
14423,45,0,0,1,0,1,0,0,0,0,1,0
14424,10,0,0,1,0,1,0,0,0,0,1,0
14425,7,0,1,0,0,0,1,0,0,0,1,0
14426,11,0,1,0,0,0,1,0,0,0,1,0
14427,36,0,1,0,1,0,0,0,0,0,1,0
14428,8,1,0,0,1,0,0,0,0,0,1,0
14429,21,0,0,1,0,1,0,0,0,0,1,0
14430,49,0,1,0,0,0,1,0,0,0,1,0
14431,42,0,1,0,0,1,0,0,0,0,1,0
14432,34,0,1,0,0,0,1,0,0,0,1,0
14433,20,0,1,0,0,1,0,0,0,0,1,0
14434,150,1,0,0,1,0,0,0,0,0,1,0
14435,87,0,1,0,0,1,0,0,0,0,1,0
14436,62,0,1,0,0,0,1,0,0,0,1,0
14437,21,0,1,0,0,0,1,0,0,0,1,0
14438,1,0,1,0,0,1,0,0,0,0,1,0
14439,46,0,1,0,1,0,0,0,0,0,1,0
14440,7,0,1,0,0,1,0,0,0,0,1,0
14441,45,0,0,1,0,0,1,0,0,0,1,0
14442,39,0,0,1,0,1,0,0,0,0,1,0
14443,11,0,0,1,0,1,0,0,0,0,1,0
14444,67,1,0,0,1,0,0,0,0,0,1,0
14445,23,0,0,1,1,0,0,0,0,0,1,0
14446,20,1,0,0,1,0,0,0,0,0,1,0
14447,26,0,1,0,0,1,0,0,0,0,1,0
14448,9,0,1,0,0,1,0,0,0,0,1,0
14449,61,1,0,0,1,0,0,0,0,0,1,0
14450,1,0,0,1,0,1,0,0,0,0,1,0
14451,4,0,0,1,0,1,0,0,0,0,1,0
14452,67,0,0,1,1,0,0,0,0,0,1,0
14453,6,0,1,0,0,1,0,0,0,0,1,0
14454,10,0,0,1,0,1,0,0,0,0,1,0
14455,11,1,0,0,0,1,0,0,0,0,1,0
14456,3,0,0,1,0,1,0,0,0,0,1,0
14457,49,1,0,0,1,0,0,0,0,0,1,0
14458,34,0,0,1,1,0,0,0,0,0,1,0
14459,37,0,1,0,1,0,0,0,0,0,1,0
14460,10,0,0,1,0,1,0,0,0,0,1,0
14461,0,0,1,0,0,1,0,0,0,0,1,0
14462,1,1,0,0,1,0,0,0,0,0,1,0
14463,6,0,1,0,0,1,0,0,0,0,1,0
14464,25,0,0,1,0,1,0,0,0,0,1,0
14465,7,0,1,0,0,1,0,0,0,0,1,0
14466,13,0,1,0,0,1,0,0,0,0,1,0
14467,77,0,1,0,0,1,0,0,0,0,1,0
14468,73,1,0,0,1,0,0,0,0,0,1,0
14469,56,0,0,1,1,0,0,0,0,0,1,0
14470,48,0,1,0,1,0,0,0,0,0,1,0
14471,8,0,1,0,0,1,0,0,0,0,1,0
14472,136,0,0,1,0,0,1,0,0,0,1,0
14473,20,0,1,0,0,0,1,0,0,0,1,0
14474,6,0,1,0,0,1,0,0,0,0,1,0
14475,32,0,0,1,0,1,0,0,0,0,1,0
14476,5,0,0,1,0,1,0,0,0,0,1,0
14477,1,1,0,0,0,1,0,0,0,0,1,0
14478,50,0,1,0,0,1,0,0,0,0,1,0
14479,100,0,1,0,0,1,0,0,0,0,1,0
14480,15,0,0,1,1,0,0,0,0,0,1,0
14481,9,0,1,0,0,1,0,0,0,0,1,0
14482,11,0,1,0,0,1,0,0,0,0,1,0
14483,29,1,0,0,0,1,0,0,0,0,1,0
14484,1,0,0,1,1,0,0,0,0,0,1,0
14485,67,0,1,0,1,0,0,0,0,0,1,0
14486,20,0,0,1,0,1,0,0,0,0,1,0
14487,18,1,0,0,1,0,0,0,0,0,1,0
14488,29,1,0,0,0,1,0,0,0,0,1,0
14489,24,1,0,0,0,1,0,0,0,0,1,0
14490,0,1,0,0,0,1,0,0,0,0,1,0
14491,0,0,0,1,0,1,0,0,0,0,1,0
14492,55,0,1,0,0,1,0,0,0,0,1,0
14493,52,0,1,0,1,0,0,0,0,0,1,0
14494,16,0,1,0,0,1,0,0,0,0,1,0
14495,25,0,0,1,0,1,0,0,0,0,1,0
14496,18,1,0,0,0,1,0,0,0,0,1,0
14497,50,0,1,0,0,1,0,0,0,0,1,0
14498,16,1,0,0,0,1,0,0,0,0,1,0
14499,4,0,0,1,1,0,0,0,0,0,1,0
14500,2,0,0,1,0,1,0,0,0,0,1,0
14501,134,0,1,0,1,0,0,0,0,0,1,0
14502,58,1,0,0,0,1,0,0,0,0,1,0
14503,4,0,1,0,1,0,0,0,0,0,1,0
14504,43,0,1,0,1,0,0,0,0,0,1,0
14505,66,1,0,0,0,1,0,0,0,0,1,0
14506,16,0,1,0,1,0,0,0,0,0,1,0
14507,11,0,1,0,0,1,0,0,0,0,1,0
14508,26,0,0,1,1,0,0,0,0,0,1,0
14509,0,1,0,0,0,1,0,0,0,0,1,0
14510,7,0,1,0,1,0,0,0,0,0,1,0
14511,1,0,0,1,0,0,1,0,0,0,1,0
14512,5,0,1,0,0,0,1,0,0,0,1,0
14513,13,0,1,0,0,1,0,0,0,0,1,0
14514,12,0,1,0,0,1,0,0,0,0,1,0
14515,0,0,0,1,1,0,0,0,0,0,1,0
14516,5,0,0,1,0,1,0,0,0,0,1,0
14517,60,0,1,0,1,0,0,0,0,0,1,0
14518,18,0,1,0,0,1,0,0,0,0,1,0
14519,173,0,1,0,0,1,0,0,0,0,1,0
14520,10,0,1,0,1,0,0,0,0,0,1,0
14521,9,1,0,0,0,0,1,0,0,0,1,0
14522,83,0,0,1,1,0,0,0,0,0,1,0
14523,6,0,0,1,0,1,0,0,0,0,1,0
14524,16,0,0,1,1,0,0,0,0,0,1,0
14525,4,0,1,0,1,0,0,0,0,0,1,0
14526,21,0,0,1,0,1,0,0,0,0,1,0
14527,7,0,1,0,0,1,0,0,0,0,1,0
14528,62,0,1,0,1,0,0,0,0,0,1,0
14529,73,0,1,0,1,0,0,0,0,0,1,0
14530,0,1,0,0,0,1,0,0,0,0,1,0
14531,12,0,1,0,0,1,0,0,0,0,1,0
14532,5,0,0,1,0,1,0,0,0,0,1,0
14533,34,0,0,1,1,0,0,0,0,0,1,0
14534,12,0,1,0,1,0,0,0,0,0,1,0
14535,2,0,0,1,0,0,1,0,0,0,1,0
14536,10,0,1,0,1,0,0,0,0,0,1,0
14537,4,1,0,0,1,0,0,0,0,0,1,0
14538,10,1,0,0,0,1,0,0,0,0,1,0
14539,7,1,0,0,1,0,0,0,0,0,1,0
14540,0,1,0,0,0,1,0,0,0,0,1,0
14541,13,0,1,0,0,1,0,0,0,0,1,0
14542,4,0,1,0,0,0,1,0,0,0,1,0
14543,57,0,0,1,1,0,0,0,0,0,1,0
14544,9,0,1,0,1,0,0,0,0,0,1,0
14545,12,0,0,1,0,1,0,0,0,0,1,0
14546,7,0,0,1,0,1,0,0,0,0,1,0
14547,3,0,0,1,0,0,1,0,0,0,1,0
14548,4,0,1,0,0,1,0,0,0,0,1,0
14549,14,0,1,0,0,1,0,0,0,0,1,0
14550,5,0,1,0,0,1,0,0,0,0,1,0
14551,12,0,1,0,0,1,0,0,0,0,1,0
14552,30,0,1,0,0,0,1,0,0,0,1,0
14553,7,1,0,0,1,0,0,0,0,0,1,0
14554,9,0,0,1,0,1,0,0,0,0,1,0
14555,1,0,1,0,1,0,0,0,0,0,1,0
14556,22,0,1,0,0,1,0,0,0,0,1,0
14557,105,0,1,0,0,1,0,0,0,0,1,0
14558,36,0,1,0,0,1,0,0,0,0,1,0
14559,35,0,1,0,1,0,0,0,0,0,1,0
14560,8,0,1,0,0,1,0,0,0,0,1,0
14561,2,1,0,0,1,0,0,0,0,0,1,0
14562,10,0,1,0,1,0,0,0,0,0,1,0
14563,5,0,1,0,0,1,0,0,0,0,1,0
14564,24,0,1,0,0,1,0,0,0,0,1,0
14565,40,1,0,0,1,0,0,0,0,0,1,0
14566,0,0,1,0,1,0,0,0,0,0,1,0
14567,11,0,1,0,0,1,0,0,0,0,1,0
14568,1,1,0,0,1,0,0,0,0,0,1,0
14569,4,1,0,0,1,0,0,0,0,0,1,0
14570,6,0,1,0,0,1,0,0,0,0,1,0
14571,8,0,1,0,0,1,0,0,0,0,1,0
14572,53,0,0,1,0,0,1,0,0,0,1,0
14573,8,0,1,0,0,1,0,0,0,0,1,0
14574,0,1,0,0,0,1,0,0,0,0,1,0
